CityCode,ClinicCenterCode,Category,DoctorCount,Latitude,Longitude,ClinicName,CityName,ClinicNumber,ClinicCenterAddress
27,MU24,Allopathy,4,19.13260583,72.92589699,NA,Mumbai,022-25784026,"Naval Armament Depot campus, Kanjumarg, Powai, Mumbai -400078"
27,MU27,Allopathy,1,18.95637338,72.8002416,NA,Mumbai,022-23641816,"Hyderabad Estate, N.S.Road, Mumbai -400006"
27,MUA1,Ayurveda,2,19.10384738,72.85739965,NA,Mumbai,022-28210971,"Near Airport Colony, Bamanawada, Santacruz (W), Mumbai - 400029"
28,NCD1,Allopathy,1,19.96211641,79.30030346,NA,Nagpur,07172-257107,"DTO Building (BSNL), Near Railway Station, Chandrapur (Maharashtra)- 442401"
28,NP10,Allopathy,1,21.15509698,78.99731574,NA,Nagpur,07104-224660,"Plot no.75, Shri. Raghunath Shelke's House, Gajanan Society,
Dattawadi, Amravati Road, Nagpur-440023."
28,NP2A,Allopathy,3,21.167528,79.05589377,NA,Nagpur,0712-2955021,"Swasthya Bhawan, Near TV Tower Seminary Hills Nagpur- 440006."
28,NP7,Allopathy,3,21.15157733,79.08036603,NA,Nagpur,0712- 2565169,"Zero Miles, Near RBI Square, Beside Speed Post Office, Nagpur- 440001"
28,RP1,Allopathy,2,21.26055266,81.65580337,NA,Nagpur,0771-2582844,"In front of District hospital, Hanuman mandir Chowk, Pandri, Raipur- 492004"
29,PA4,Allopathy,4,25.6179952,85.1232941,NA,Patna,"0612-2532816,
2951571","Krishna Ashram,  Plot No. 1091, East Boring Canal Road, Patna-800001"
29,PA9,Allopathy,1,25.60772016,85.13358019,NA,Patna,9312901213,"CGHS WC Buddh Marg, Adalatganj, Veerchand Patel Road Area, Patna, Bihar 800001"
30,PU05,Allopathy,3,18.55146034,73.81991329,NA,Pune,020-25652045,"Armament Colony, Ganeshkhind Road, Pune-411 020."
30,PUAU1,Allopathy,2,,,NA,Pune,,"GST Bhavan,Annex building 5, Town Center, Cannought Place, Cidco-Chhatrapati Sambhajinagar-431003"
30,PUH03,Homeopathy,1,,,NA,Pune,,"Chitragupta Complex, Hidayatullah Road, Pune-411 042."
30,PUH05,Homeopathy,2,,,NA,Pune,,"Armament Colony, Ganeshkhind Road, Pune-411 020."
31,RA1,Allopathy,5,23.34447919,85.31838608,NA,Ranchi,0651-2481901,"New A.G. Colony Doranda, Ranchi, Jharkhand"
31,RA3,Allopathy,2,23.37866258,85.33993136,NA,Ranchi,0651-2562333,"P & T Colony, Lalpur, Ranchi, Jharkhand"
32,AG1,Allopathy,2,23.82837235,91.292232,NA,Shillong,0381-2510222,"C/o (Prof.) Arunoday Saha, Lake View Road, Shiv Nagar, College Road, Agartala, Tripura West-793004."
32,IM2,Homeopathy,1,24.79809777,93.95165961,NA,Shillong,0385-2442104,"CMO In-chare, CGHS WC, Imphal,Gr. Floor Building of Manipur Voluntery Health Association ((MVHA) Wangkheri Ningthem Pukhri, Mapan, Imphal East Manipur - 795001"
32,SH3,Homeopathy,1,25.57263767,91.8868989,NA,Shillong,0364-2504451,"CGHS Wellness Centre No.2, Opp. Raj Bhawan, Shillong - 793001"
33,KNU1,Allopathy,2,11.87252623,75.39086456,NA,Trivandrum,0497-2961613,"CGHS WC, Type II Quarters,  Kannur Range, Aayakar Bhavan, Kannothumchal, Chovva PO.,Kannur: 670006"
33,TR1,Allopathy,2,8.533638607,76.94110527,NA,Trivandrum,0471-2443452,"O/o CMO I/C, TC 3/120, Kesavadasapuram, Thiruvananthapuram"
33,TR2,Allopathy,1,8.513531718,76.97451377,NA,Trivandrum,0471-2728110,"O/o CMO I/C, TC 9/1580,  ""Mangalya"" Hospital Road, Sasthamangalam Trivandrum-695010"
10,AH07,Allopathy,2,23.207968,"72.648354
                                        ",NA,Ahmedabad,079-23243433,"Sec-8, GH-1 A705/1,2,3 & 4,  Opp. Sector 8 garden, Near sector 7-8 bus stand, Gandhinagar-382007"
10,AHA8,Ayurveda,0,23.225038,"72.495602
                                        ",NA,Ahmedabad,079-25506622,"GPO Compound,  Laldarwaja, Mirzapur,Ahmedabad  -380001                  "
11,AL04,Allopathy,2,25.47294605,81.85707181,NA,Prayagraj,0532-2548040,"1/13. Prayag Strit, In front of D. P. Public school, Katra, Prayagraj-211004"
11,AL08,Allopathy,3,25.45165497,81.83114008,NA,Prayagraj,0532-2560578,"2nd Floor, Sangam Place, Civil Lines, Allahabad-211001"
12,BA01,Allopathy,7,12.98186983,77.60421131,NA,Bengaluru,080-25588777,"2nd Floor, Ganesh Towers, Infantry Road, Bangalore 560001"
12,BA02,Allopathy,4,12.99319879,77.57306703,NA,Bengaluru,080 23311492,"No.6, Sameera Complex, 1St Main, Seshadripuram, Bangalore 560020"
12,BA08,Allopathy,3,12.96364181,77.63971102,NA,Bengaluru,080 25355662,"First Floor, Community Center GPRA Quarters Domlur 560071"
12,BA12,Ayurveda,2,12.93526643,77.54742194,NA,Bengaluru,080 26793000,"No.4013/4014 Hosakerehally Main Road, Giri Nagar, Banashankari, IIIrd Stage, Sita Circle, Bengaluru 560085"
13,INA1,Ayurveda,1,22.70056503,75.88902192,NA,Bhopal,7024109245,"Type III Malcom Quarters, Navratan Bagh, Manorama Ganj near St.Rafiel School, Indore MP 452001"
14,BHA1,Ayurveda,1,20.28357518,85.83014607,NA,Bhubaneswar,8290031344,"Unit IV, Old AG Colony, Bhubaneswar- 751001, Odisha"
15,AMT1,Allopathy,3,31.63634699,74.86675502,NA,Chandigarh,"0183-2566160,
7009680346","CGHS Wellness Center-1, ALO Building, Albert Road,(Near BSNL Building)Amritsar, Punjab - 143001"
15,CG2,Allopathy,3,30.70770168,76.79117446,NA,Chandigarh,"0172-2997680
9814550505","CGHS WC-2, Press colony, Sec 29-C, Chandigarh 160030"
15,HOPK1,Homeopathy,0,30.69436858,76.83789529,NA,Chandigarh,,"CGHS Homeopathic Wellness Centre-1 (Chandigarh), First floor, BSNL Telephone Exchange Building, Scetor - 16 Panchkula  - 134109"
15,JT01,Allopathy,2,32.7230567,74.85789076,NA,Chandigarh,"0191 - 3521496
9796727717","Exhibition Ground, Dogra Chowk, Jammu ( J & K)-180003"
15,SL1,Allopathy,3,31.10356764,77.1476879,NA,Chandigarh,"0177- 2633984
9418043543","Chaura Maidan, Near Institute of Advance Studies, Shimla (H.P)- 171004"
15,SRN1,Allopathy,2,34.03605948,74.80131375,NA,Chandigarh,"0194-2437339
9796727717","MINI MATERNITY CENTRE COMPLEX, ANNEX BUILDING, SANAT
NAGAR, SRINAGAR-190005, J & K"
16,CH08,Allopathy,1,13.01482674,80.19506954,NA,Chennai,044-23458408,No 16-19 Cda Res Complex Nandambakkam
16,CH11,Allopathy,2,13.02161908,80.25964346,NA,Chennai,044-23458411,No 6 Kamaraj Saalai Ra Puram Chennai 
16,CH17,Homeopathy,1,13.08914158,80.20448887,NA,Chennai,044-23458402,Central Revenue Qtr No 15 Ranganathan Garden Anna Nagar
16,CH19,Homeopathy,1,13.03690924,80.20790932,NA,Chennai,044-23458406,CPWD Quarters Kk Nagar Chennai 600078
17,DD1,Allopathy,3,30.31124335,78.01212346,NA,Dehradun,0135-2521235,"20-Navyug Enclave, Indrapuram, Phase-III, Milan Vihar GMS Road, Dehradun "
17,DD2,Allopathy,2,30.32879919,78.03990719,NA,Dehradun,0135-2659773,"P & T Colony, Chukhuwala, Chakrata Road, Dehradun "
18,AY3,Ayurveda,1,28.59287576,77.12066929,NA,DELHI/HQ/DIRECTORATE/MINISTRY,25692914,"Sadar Bazar, Delhi Cantt,Near Geeta Ashram"
18,AY31,Ayurveda,3,28.61897151,77.1991482,NA,DELHI/HQ/DIRECTORATE/MINISTRY,23092794,"119,121 North Avenue MP Flats"
18,AY61,Ayurveda,2,28.6199674,77.08881546,NA,DELHI/HQ/DIRECTORATE/MINISTRY,25534868,"C-4A, Janak Puri, New Delhi-58,Besides Janakpuri Superspeciality Hospital"
18,AY67,Ayurveda,2,28.63082858,77.27719947,NA,DELHI/HQ/DIRECTORATE/MINISTRY,011-21210276,"2nd Floor, CGHS Building Laxmi Nagar, H-Block,  Vikas Marg (Near Metro Station),Laxmi Nagar"
18,AY70,Ayurveda,1,28.40717493,77.2973787,NA,DELHI/HQ/DIRECTORATE/MINISTRY,1292412729,"CGHS Bldg,Neighbourh"
18,AY9,Ayurveda,8,28.58275082,77.21996992,NA,DELHI/HQ/DIRECTORATE/MINISTRY,9312901213,"Ground Floor, CGHS Ayurveda Hospital, CGHS Building, Aliganj, New Delhi-110003"
18,D103,Allopathy,3,29.00738268,77.04064243,NA,DELHI/HQ/DIRECTORATE/MINISTRY,0130-4006423,"H.No-58, Sector-15, Part IV"
18,D12,Allopathy,9,28.57386098,77.21812005,NA,DELHI/HQ/DIRECTORATE/MINISTRY,20846045,"2nd Floor, NBCC Complex, Ashok Market, East Kidwai Nagar"
18,D14,Allopathy,0,,                                                  ,NA,DELHI/HQ/DIRECTORATE/MINISTRY,9312901213,
18,D2,Allopathy,4,28.60456019,77.22802502,NA,DELHI/HQ/DIRECTORATE/MINISTRY,20818352,"D-II/365-367, Pandara Road"
18,D21,Allopathy,3,28.57397338,77.18152661,NA,DELHI/HQ/DIRECTORATE/MINISTRY,20863362,"CGHS Bhawan, R.K.Puram, Sector-13"
18,D3,Allopathy,5,28.59287576,77.12066929,NA,DELHI/HQ/DIRECTORATE/MINISTRY,25692914,"Sadar Bazar, Delhi Cantt,Near Geeta Ashram"
18,D36A,Allopathy,7,28.58161526,77.06754116,NA,DELHI/HQ/DIRECTORATE/MINISTRY,20892480,"POCKET-1, HAF-1 SECTOR-9 DWARKA  OPPOSITE MOUNT EVEREST SOCIETY-75"
18,D43,Allopathy,4,28.56301792,77.17916817,NA,DELHI/HQ/DIRECTORATE/MINISTRY,26175132,"Q.No.289, 291, 293, 295, Sector  IV, R.K.Puram."
18,D44,Allopathy,6,28.60601634,77.23475626,NA,DELHI/HQ/DIRECTORATE/MINISTRY,"23383724 ,21410869","CGHS Building, Dr. Zakir Hussain Road"
18,D5,Allopathy,6,28.64698619,77.209882,NA,DELHI/HQ/DIRECTORATE/MINISTRY,"23587511 ,23561574 ","3 & 4, Chitra Gupta Road"
18,D51,Allopathy,4,28.64338902,77.20847664,NA,DELHI/HQ/DIRECTORATE/MINISTRY,23676019  23620231,"CGHS Building, Near Aram Bagh"
18,D55,Allopathy,4,28.63669179,77.14526701,NA,DELHI/HQ/DIRECTORATE/MINISTRY,25836573,"Flat No. 647, 648, Krishi Kunj, Inder Puri (Entry from Gate No 2)"
18,D60,Allopathy,12,28.69969222,77.20152047,NA,DELHI/HQ/DIRECTORATE/MINISTRY,011-27459411,"CGHS Wellness Centre, New Police Line, Kingsway Camp"
18,D70,Allopathy,6,28.40717493,77.2973787,NA,DELHI/HQ/DIRECTORATE/MINISTRY,0129-2412729,"CGHS Bldg, Neighbourhood Town Ship-4, Near Sect- 21 B"
18,D74,Allopathy,3,28.6199674,77.08881546,NA,DELHI/HQ/DIRECTORATE/MINISTRY,25619345,"C-4A, Janak Puri, Near Janakpuri Superspeciality Hospital"
18,D78,Allopathy,5,28.52393866,77.22756907,NA,DELHI/HQ/DIRECTORATE/MINISTRY,29563193,"CGHS WC Building, Sector 4, Pushp Vihar"
18,D79,Allopathy,3,28.66390085,77.31815398,NA,DELHI/HQ/DIRECTORATE/MINISTRY,011-21210150,"C-Block, Yojna Vihar, Near Mother Dairy"
18,D82,Allopathy,4,28.66922983,77.10229026,NA,DELHI/HQ/DIRECTORATE/MINISTRY,25268410,"A3 Block , Flat No. A1, A2, A8, Pocket 3, Green Apartments, Opp. Jwala Heri Market Paschim Vihar"
18,D85,Allopathy,7,28.60368042,77.33577272,NA,DELHI/HQ/DIRECTORATE/MINISTRY,0120-2970157,"R 51, Near Modern School, Sector-11, Noida"
18,D89,Allopathy,5,28.73439194,77.12514759,NA,DELHI/HQ/DIRECTORATE/MINISTRY,"27894403, 40503215",CGHS WC Rohini-16 Pocket A-5 Near Bansal Bhavan and Kids Fort School Delhi
18,D98,Allopathy,4,28.62504214,77.14352482,NA,DELHI/HQ/DIRECTORATE/MINISTRY,25778775,"C-Block, Naraina Vihar, Community Centre, Naraina Vihar"
18,FAPCS,Allopathy,3,,                                                  ,NA,DELHI/HQ/DIRECTORATE/MINISTRY,"23092868 ,23092194","First Aid Post, Central Secretariat"
18,FAPMB,Allopathy,0,,,NA,DELHI/HQ/DIRECTORATE/MINISTRY,,CGHS First Aid Post New Moti Bagh
18,FAPMEA,Allopathy,0,28.58931176,"77.1754829153421
                                 ",NA,DELHI/HQ/DIRECTORATE/MINISTRY,,
18,HO57,Homeopathy,3,28.57345548,77.17600519,NA,DELHI/HQ/DIRECTORATE/MINISTRY,011-26172222,"CGHS Wellness Centre Building, Sec.-XII, R.K. Puram, "
18,HO7,Homeopathy,2,28.70659319,77.22198319,NA,DELHI/HQ/DIRECTORATE/MINISTRY,011-23813808,"CGHS Hospital/ Wellness Centre Timarpur, Lucknow Road, Opp. Patrachar Building,Timarpur"
18,HO73,Homeopathy,1,28.48227352,77.02017606,NA,DELHI/HQ/DIRECTORATE/MINISTRY,0124-4064497,"409 ,Sector-5, Gurgaon"
18,HPHA,Homeopathy,0,0,0,NA,DELHI/HQ/DIRECTORATE/MINISTRY,9312901213,"Parliament House annexe, Sansad marg area, New Delhi"
18,UN28,Unani,0,28.65772617,77.23527373,NA,DELHI/HQ/DIRECTORATE/MINISTRY,011-23866292,"Near Moti Cinema, Chandni Chowk"
18,UN32,Unani,2,28.6111535,77.19995836,NA,DELHI/HQ/DIRECTORATE/MINISTRY,23015125,"31 MP Flats, South Avenue"
18,UN49,Unani,2,,                                                  ,NA,DELHI/HQ/DIRECTORATE/MINISTRY,011-22583766,"CGHS Wellness Centre No. 49, Mansarovar Park, Shahdara (Near DDA Flats)"
18,,Ayurveda,0,,,NA,DELHI/HQ/DIRECTORATE/MINISTRY,9312901213,
18,,Allopathy,1,,,NA,DELHI/HQ/DIRECTORATE/MINISTRY,,"Vice President House 6, Maulana Azad Road"
19,GT6,Homeopathy,1,26.15202927,91.79152512,NA,Guwahati,"6291524028, 0361-
2232743","Shankar Dev Nagar, Near Housing Colony, Hengrabari Guwahati 781006"
19,GTITH1,Homeopathy,1,27.09237656,93.63107706,NA,Guwahati,,"CGHS Wellness Centre, Doordarshan Maintenance Centre Building, Itafort South Gate, Itanagar-791111"
20,HY10,Allopathy,5,17.44997782,78.43072837,NA,Hyderabad,040-23810449,"AG's Colony, Vikaspuri, Hyderabad 500045"
20,HY14,Allopathy,6,17.44548094,78.47219019,NA,Hyderabad,040-29565132,"Kendriya Swasthya Bhavan, Begumpet,  Hyderabad-500016"
20,HY3,Allopathy,4,17.42444845,78.49369408,NA,Hyderabad,040-27548898,"Ground Floor, CGO Towers, Kavadiguda, Secunderabad 500080"
20,HY6,Allopathy,4,17.38693756,78.48784313,NA,Hyderabad,040-24734901,"Kendriya Sadan, Sultan Bazar Koti, Hyderabad-500095"
20,HYA1,Ayurveda,2,17.44548094,78.47219019,NA,Hyderabad,040-27904259,"Kendriya Swasthya Bhavan, Begumpet,  Hyderabad-500016"
20,HYH2,Homeopathy,2,17.40722787,78.46693192,NA,Hyderabad,040-29560561,"AG'S Office Compound, Saifabad, Hyderabad -500004"
20,HYU2,Unani,1,17.38203735,78.43931734,NA,Hyderabad,040-23531833,"Sharadanagar Colony, Gudimal Kapur, Hyderabad-500028"
20,VHO1,Homeopathy,1,17.72875996,83.33459217,NA,Hyderabad,0891-2556673,"Door No. 8-5-1, Govt.Mental Care Hospital premises Chinawaltair,Visakhapatnam -530017, Andhra Pradesh"
21,JB3,Allopathy,4,23.18785507,79.98076009,NA,Jabalpur,0761-2431721,"Block 2 & 5, J-Type Quarter, Vaidyanath Nagar, Ranjhi Main Road,
Jabalpur-482011, Madhya Pradesh"
22,JA1,Allopathy,2,26.91864064,75.82113283,NA,Jaipur,0141-2329927,"1st Floor, Chandan Mahal, Chaura Rasta, Jaipur"
22,JA10,Ayurveda,2,26.87616618,75.80458983,NA,Jaipur,0141-2710021,"A.G.Colony, Bajaj Nagar, Jaipur"
22,JA3,Allopathy,4,26.87616618,75.80458983,NA,Jaipur,0141-2710084,"A.G.Colony, Bajaj Nagar, Jaipur"
22,JA4,Allopathy,5,26.9284724,75.78595783,NA,Jaipur,0141-2207708,"D-143/A-2, Kaushalya Path, Basant Marg, Banipark, Jaipur"
22,JA7,Allopathy,5,26.96646815,75.78496917,NA,Jaipur,0141-2335850,"Custom & Central Excise Colony, Vidhyadhar Nagar, Jaipur"
22,JA9,Homeopathy,2,26.87616618,75.80458983,NA,Jaipur,0141-2710021,"A.G.Colony, Bajaj Nagar, Jaipur"
22,JDH1,Allopathy,3,26.27767583,73.01647373,NA,Jaipur,0291-2431340,"CGHS Wellness Center, HPO Building, Station Road, Near Railway Reservation Offie, Jodhpur"
23,GWL1,Allopathy,3,26.21686732,78.19988354,NA,Kanpur,0751-2920981,"Gate no.2 AGMP colony, Shastri Nagar, Thatipur, Gwalior, M.P., PIN -474011"
23,KN1,Allopathy,4,26.43538132,80.31727016,NA,Kanpur,0512-2986709,"Plot No.924-A, Block no- W-1, Juhi Kalan, Kanpur-208014"
23,KN9,Allopathy,7,26.44407054,80.28728617,NA,Kanpur,0512-2283399,"Plot No.8-11,  CGHS Ratan Lal Nagar, Kanpur"
24,KO11,Allopathy,3,22.59400149,88.2802013,NA,Kolkata,26571526,"Govt. of India Press Colony,Santragachi, Howrah-711321, (Near Jagacha Police Station)"
24,KO13,Allopathy,7,22.6395112,88.43099928,NA,Kolkata,25119442,"New Quarters,Dum Dum, Kolkata  700052. (Nr. Airport Gate no-1)"
24,KO14,Allopathy,3,22.61287222,88.40168353,NA,Kolkata,25222137,"P-112, Kalindi Housing Scheme, Kolkata -700089 (Near Kalindi Bus stop)"
24,KO18,Allopathy,8,22.57134821,88.41665969,NA,Kolkata,23353427,"CGHS POLYCLINIC COMPLEX 

"
24,KO20,Ayurveda,1,22.57129559,88.41659896,NA,Kolkata,23352801,"IC Block, CGHS Complex Salt Lake, Kolkata -700106 (Near Tank No.14)"
24,KO21,Homeopathy,3,22.57129559,88.41659896,NA,Kolkata,23352801,"IC Block, CGHS Complex Salt Lake, Kolkata -700106 (Near Tank No.14)"
24,KO24,Allopathy,3,22.79994395,88.37151913,NA,Kolkata,"033-25616464
9674003887 (M)","Qtr No. 175,176,177,178 OWL Estate,Ishapore, Metal and Steel Factory, Ministry of Defence, North 24 Paraganas,West Bengal - 743144"
24,KO3,Allopathy,4,22.52191971,88.36276587,NA,Kolkata,033-24619292,GARIAHAT DOVERLANE
25,LK5,Allopathy,4,26.83361248,80.9473384,NA,Lucknow,0522-2238841,"12-B Mall Avenue, Lucknow 226001"
26,SHN2,Allopathy,2,29.95564115,77.54946981,NA,Meerut,NA,"CGHS Wellness Center, Gill Colony, Saharanpur - 247001"
27,MU11,Allopathy,1,18.97629561,72.83562279,NA,Mumbai,022-023722150,"Khan Mansion, Flat No.1, 15 Victoria Road, Byculla, Mumbai -400027"
27,MU26,Allopathy,1,19.1289361,72.87526586,NA,Mumbai,022-28365751,"Seepz Qtrs Complex, Qtrs. No. C-1, C-2, Andheri (E), Mumbai 400 096."
27,MU29,Allopathy,1,18.9398436,72.82774827,NA,Mumbai,022-22004509,"Old CGO Building (PratishthaBhawan), Ground Floor, South Wing, 101,
M.K. Road, New Marine Lines, Mumbai 400020"
27,MU7,Allopathy,4,19.01685012,72.85719611,NA,Mumbai,022-24124515,"C.G.S. Qtrs, Flat 226-227, Type-IV, Wadala, Mumbai - 400 031"
27,MUH2,Homeopathy,1,19.09039535,72.91002343,NA,Mumbai,022-25149229,"Flat No.25, Central Govt. Qrts, Ghatkopar, Mumbai -400086"
28,NP4,Allopathy,2,21.1511886,79.11854547,NA,Nagpur,0712- 2956036,"Patel Building, Opp Prakash High School, Queta Colony Bus Stop, Lakadganj, Nagpur- 440008"
28,NP8,Allopathy,6,21.11408112,79.06947688,NA,Nagpur,0712- 2226516,"Laxman Aptt, Beside Sai Mandir, Wardha Road, Nagpur- 440015"
28,RP3,Ayurveda,1,21.26055266,81.65580337,NA,Nagpur,0771- 2582844,"In front of District hospital, Hanuman mandir Chowk, Pandri, Raipur- 492004"
29,CPR1,Allopathy,1,25.77962411,84.74538554,NA,Patna,06152-232149,"CGHS W.C., Head Post Office Campus, Sahebganj, Chhapra-841301"
29,MUZ1,Allopathy,1,26.13396933,85.37809169,NA,Patna,0621-2953269,"Income Tax Campus, Sikandarpur, Muzafferpur"
30,PU02,Allopathy,4,18.5559237,73.87566527,NA,Pune,020-26685949,"GSI Colony, Phulenagar,Pune-411 006."
30,PU06,Allopathy,4,18.5599565,73.83773863,NA,Pune,020-25819776,"Bldg No.296, Range Hills Estate, Range Hills, Pune-411 020."
30,PUA07,Ayurveda,2,,,NA,Pune,,"Ground Floor, Swasthya Sadan, Mukundnagar, Pune-411 037."
33,TR3,Allopathy,6,8.498841082,76.94734917,NA,Trivandrum,0471-2471143,"O/o CMO I/C,  P S Towers, Tutors Lane, Statue, GPO, Trivandrum 695001"
